records,operation,pattern,cache_state,repetitions,latency_median_ns,latency_min_ns,latency_max_ns,ns_per_op_median,ops_per_sec_median,nodes_read_median,nodes_written_median,bytes_read_median,bytes_written_median,cache_hits_median,cache_misses_median,pg_calls_median,pg_execution_ms_median,pg_shared_blks_hit_median,pg_shared_blks_read_median,pg_wal_bytes_median,tree_records_median,tree_nodes_median,tree_height_median,tree_bytes_median,table_bytes_after_median,index_bytes_after_median
1000000,get_warm,append,warm-manager,3,4369000,4348084,8349708,436.9,2288853.2845044634,0.0,0.0,0.0,0.0,10249.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,get_warm,clustered,warm-manager,3,4354458,4280416,4388875,435.4458,2296497.0611727107,0.0,0.0,0.0,0.0,10210.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,get_warm,random,warm-manager,3,12722250,12535500,13091917,1272.225,786024.4846626972,0.0,0.0,0.0,0.0,39988.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,merge,append,cold-manager,3,1462564167,1264980459,1561640500,4875.21389,205119.20554935897,1139.0,1130.0,4788205.0,4761193.0,6.0,1139.0,2269.0,71.8741129999999,14910.0,0.0,1533235.0,1300000.0,10010.0,3.0,41159896.0,13369344.0,892928.0
1000000,merge,clustered,cold-manager,3,13816291,12787917,13998375,46.05430333333333,21713497.493647173,12.0,4.0,90573.0,30191.0,0.0,12.0,16.0,1.1055409999999999,127.0,0.0,23115.0,1000000.0,7719.0,3.0,31662829.0,12017664.0,892928.0
1000000,merge,random,cold-manager,3,48250269750,47747593542,65837300125,160834.2325,6217.5818198404995,22584.0,7528.0,94839291.0,31613097.0,0.0,22584.0,30112.0,1061.6902859999989,162185.0,0.0,10405108.0,1000000.0,7719.0,3.0,31662829.0,37748736.0,2408448.0
1000000,put,append,cold-manager,3,6809875,6338125,18753917,6809875.0,146.8455735237431,4.0,4.0,13422.0,13459.0,0.0,4.0,8.0,0.411044,120.0,0.0,15348.0,1000001.0,7719.0,3.0,31662866.0,9224192.0,622592.0
1000000,put,clustered,cold-manager,3,9632209,7975250,42860875,9632209.0,103.81834530376157,6.0,4.0,41446.0,30191.0,0.0,6.0,10.0,0.721873,160.0,0.0,22979.0,1000000.0,7719.0,3.0,31662829.0,9232384.0,622592.0
1000000,put,random,cold-manager,3,9125958,7989000,10090833,9125958.0,109.57753695557223,6.0,4.0,33290.0,22035.0,0.0,6.0,10.0,0.758502,160.0,0.0,21824.0,1000000.0,7719.0,3.0,31662829.0,9232384.0,622592.0
1000000,query,append,cold-manager,3,62799334,61969125,67507709,6279.9334,159237.35751719915,86.0,0.0,326704.0,0.0,0.0,86.0,86.0,1.7646270000000008,355.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,query,clustered,cold-manager,3,55537625,55101125,58402583,5553.7625,180058.11375621482,74.0,0.0,353109.0,0.0,0.0,74.0,74.0,1.6699980000000003,321.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,query,random,cold-manager,3,3505896125,3092879375,3579633833,350589.6125,2852.3377885304576,4498.0,0.0,25708157.0,0.0,0.0,4498.0,4498.0,101.98933199999983,14699.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,scan,append,cold-manager,3,58713833,57552333,71809542,5871.3833,170317.61493070977,86.0,0.0,326704.0,0.0,1110.0,86.0,86.0,1.6738720000000002,355.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,scan,clustered,cold-manager,3,53133250,51928167,56360708,5313.325,188206.06682256403,74.0,0.0,353109.0,0.0,795.0,74.0,74.0,1.6632149999999992,336.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
