schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,diff,append,10000,10000,6971333,1434445.894350478,,,,,47177728,47677440,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,diff,random,10000,10000,524668334,19059.659887916925,,,,,47177728,90165248,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,diff,clustered,10000,10000,13191667,758054.3080719063,,,,,47177728,47677440,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,merge,append,10000,20000,25515625,783833.4353949786,,,,,47177728,48181248,1020000,1020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,merge,random,10000,20000,9341090875,2141.0775537498453,,,,,47177728,172195840,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,2,merge,clustered,10000,20000,6076000,3291639.236339697,,,,,47177728,48259072,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,put,append,10000,10000,15816019958,632.2703200018307,1414125,2055416,8152708,20309584,89223248,242167456,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,put,random,10000,10000,26849190125,372.4507127940791,2473042,3650959,8618250,33312625,89223248,425172384,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,put,clustered,10000,10000,24690836917,405.00854764930443,2292083,2888584,8079625,119494542,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,batch,append,10000,10000,18329458,545569.869005401,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,batch,random,10000,10000,2394234417,4176.700463829311,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,batch,clustered,10000,10000,40893541,244537.39528205688,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,diff,append,10000,10000,5228292,1912670.5241405799,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,diff,random,10000,10000,1213443709,8241.00856581226,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,diff,clustered,10000,10000,12958042,771721.5301509287,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,merge,append,10000,20000,40392959,495135.7982959357,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,merge,random,10000,20000,17692241958,1130.4389826613517,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,2,merge,clustered,10000,20000,7096292,2818373.3138377056,,,,,89223248,90615808,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,put,append,10000,10000,5872645958,1702.809955089753,256500,882167,15734958,51947042,94461952,292732840,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,put,random,10000,10000,8634111666,1158.1967418117476,492791,1249500,14545500,36110125,94461952,478822648,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,put,clustered,10000,10000,8355152000,1196.866316734872,443583,1346375,13998333,82296833,94461952,528916632,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,batch,append,10000,10000,88781042,112636.65952467645,,,,,94461952,95429992,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,batch,random,10000,10000,2025207250,4937.766245899031,,,,,94461952,244558920,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,batch,clustered,10000,10000,130905958,76390.71706728582,,,,,94461952,95397032,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,diff,append,10000,10000,10297292,971129.1085073629,,,,,94461952,94945280,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,diff,random,10000,10000,875041041,11428.035407998652,,,,,94461952,166514688,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,diff,clustered,10000,10000,11209125,892130.2956296767,,,,,94461952,94945280,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,merge,append,10000,20000,96291625,207702.38325503387,,,,,94461952,95453184,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,merge,random,10000,20000,17258289625,1158.8633888162599,,,,,94461952,295985152,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,2,merge,clustered,10000,20000,7115458,2810781.8217745083,,,,,94461952,95522816,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,put,append,100,100,14376208,6955.937198460122,127791,187750,337875,1298625,483328,4166448,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,put,random,100,100,24773334,4036.5983843757163,187959,336709,1308375,4502500,483328,6524504,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,put,clustered,100,100,11149542,8968.978277313992,88958,194875,334666,1071583,483328,3770928,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,batch,append,100,100,1158583,86312.3315291179,,,,,483328,557328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,batch,random,100,100,6629709,15083.618300592078,,,,,483328,998168,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,batch,clustered,100,100,1514417,66032.01099829175,,,,,483328,590288,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,diff,append,100,100,120250,831600.8316008316,,,,,483328,499712,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,diff,random,100,100,3883291,25751.353684284797,,,,,483328,925696,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,diff,clustered,100,100,323834,308800.18775051413,,,,,483328,520192,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,merge,append,100,200,952125,210056.4526716555,,,,,483328,536576,10200,10200,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,merge,random,100,200,18479834,10822.6080385787,,,,,483328,1736704,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,10000,3,merge,clustered,100,200,411125,486470.051687443,,,,,483328,540672,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,put,append,100,100,108493333,921.7156228392394,1050917,1310666,1509333,1834792,515008,4099408,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,put,random,100,100,175593375,569.4975678894491,1515291,3087500,5933750,6922125,515008,3971688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,put,clustered,100,100,116400750,859.1009937650746,1074708,1624792,2119541,2438375,515008,3110608,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,batch,append,100,100,1733375,57690.92089132473,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,batch,random,100,100,85365417,1171.4345634837114,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,batch,clustered,100,100,4536041,22045.656112896686,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,diff,append,100,100,904541,110553.3082524728,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,diff,random,100,100,10761708,9292.205289346264,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,diff,clustered,100,100,1190708,83983.64670431374,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,merge,append,100,200,4314083,46359.794190329674,,,,,515008,638608,10200,10200,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,merge,random,100,200,29953958,6676.9139490681,,,,,515008,1775728,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,10000,3,merge,clustered,100,200,3727083,53661.268074792,,,,,515008,622128,10000,10000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,put,append,500,500,111985792,4464.852112668007,160125,317833,1547834,5288542,2375680,12344968,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,put,random,500,500,161647750,3093.145435058638,234584,392209,5019667,7355959,2375680,18632448,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,put,clustered,500,500,152128208,3286.701438039683,194000,350416,5135500,17870875,2375680,16744048,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,batch,append,500,500,4006375,124801.0982496646,,,,,2375680,2503240,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,batch,random,500,500,36204375,13810.485611200304,,,,,2375680,4723920,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,batch,clustered,500,500,4022416,124303.40372552218,,,,,2375680,2519720,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,diff,append,500,500,453208,1103246.1915941467,,,,,2375680,2420736,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,diff,random,500,500,19507459,25631.22137024612,,,,,2375680,4534272,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,diff,clustered,500,500,631084,792287.5560147302,,,,,2375680,2424832,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,merge,append,500,1000,2747250,364000.364000364,,,,,2375680,2490368,51000,51000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,merge,random,500,1000,91092375,10977.867247395843,,,,,2375680,8519680,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,50000,3,merge,clustered,500,1000,1799292,555774.1600585119,,,,,2375680,2506752,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,put,append,500,500,728935750,685.9315104246156,1347542,1796125,3058625,22447084,2290728,9421768,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,put,random,500,500,985026833,507.60038533894436,1919291,2483500,3791042,7260750,2290728,14863872,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,put,clustered,500,500,883285291,566.0685229275487,1727417,2041833,3335375,3935875,2290728,15031624,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,batch,append,500,500,3186833,156895.57626646894,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,batch,random,500,500,70979250,7044.312246184624,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,batch,clustered,500,500,11204958,44623.10345116867,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,diff,append,500,500,1157500,431965.44276457885,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,diff,random,500,500,34881458,14334.263206543717,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,diff,clustered,500,500,1481708,337448.40413900715,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,merge,append,500,1000,5660791,176653.75739892182,,,,,2290728,2488488,51000,51000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,merge,random,500,1000,112461000,8891.971438987737,,,,,2290728,8157368,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,50000,3,merge,clustered,500,1000,4394541,227555.05068674978,,,,,2290728,2467888,50000,50000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,put,append,1000,1000,355673917,2811.564054048979,239625,387125,6600750,10005666,4747264,29917072,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,put,random,1000,1000,415187583,2408.5498722634006,271834,498042,7088375,10115875,4747264,34901976,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,put,clustered,1000,1000,374623375,2669.3475814209405,247125,459667,6310167,9288041,4747264,35036904,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,batch,append,1000,1000,7602416,131537.13240632977,,,,,4747264,4903664,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,batch,random,1000,1000,90289125,11075.530967876806,,,,,4747264,13637752,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,batch,clustered,1000,1000,12858833,77767.55480065726,,,,,4747264,4928384,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,diff,append,1000,1000,1026708,973986.7615719367,,,,,4747264,4804608,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,diff,random,1000,1000,45136375,22155.080021379654,,,,,4747264,9019392,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,diff,clustered,1000,1000,1814042,551255.1528575413,,,,,4747264,4833280,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,merge,append,1000,2000,5874791,340437.6428029525,,,,,4747264,4882432,102000,102000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,merge,random,1000,2000,297199333,6729.490203802039,,,,,4747264,17080320,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,100000,3,merge,clustered,1000,2000,6837875,292488.5289655046,,,,,4747264,4919296,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,put,append,1000,1000,1498746958,667.2240398302113,1464792,1911583,3371083,8606833,4489296,22430880,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,put,random,1000,1000,1843589958,542.4199647327434,1715083,2602916,4199166,20746958,4489296,29108616,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,put,clustered,1000,1000,1700148083,588.1840587882485,1649583,2008375,3800333,7508292,4489296,29110672,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,batch,append,1000,1000,4480792,223174.8315922721,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,batch,random,1000,1000,118506125,8438.38240428501,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,batch,clustered,1000,1000,9030458,110736.35467879924,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,diff,append,1000,1000,1199625,833593.8314056476,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,diff,random,1000,1000,71522417,13981.63040267501,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,diff,clustered,1000,1000,2094458,477450.4907713595,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,merge,append,1000,2000,7579208,263879.81435527303,,,,,4489296,4715896,102000,102000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,merge,random,1000,2000,288162875,6940.519315682147,,,,,4489296,16303736,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,100000,3,merge,clustered,1000,2000,5407584,369850.93527904514,,,,,4489296,4736496,100000,100000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,put,append,5000,5000,2457923333,2034.23757481373,267250,561334,12239541,16424500,23547904,133013296,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,put,random,5000,5000,3431312208,1457.1684815921594,375833,1043000,13051750,24104834,23547904,190267424,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,put,clustered,5000,5000,2499850416,2000.1196743605478,272375,591542,12325542,17156500,23547904,151781288,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,batch,append,5000,5000,43471875,115016.89310617498,,,,,23547904,24194584,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,batch,random,5000,5000,552627041,9047.693342968354,,,,,23547904,68176824,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,batch,clustered,5000,5000,53096542,94168.0910218221,,,,,23547904,24000944,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,diff,append,5000,5000,7525166,664437.169891003,,,,,23547904,23822336,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,diff,random,5000,5000,287076209,17416.977942606172,,,,,23547904,45101056,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,diff,clustered,5000,5000,5423666,921885.676588492,,,,,23547904,23805952,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,merge,append,5000,10000,97324250,102749.31479050699,,,,,23547904,24113152,510000,510000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,merge,random,5000,10000,2495933459,4006.5170663670324,,,,,23547904,86286336,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,500000,3,merge,clustered,5000,10000,3580125,2793198.5615027407,,,,,23547904,24092672,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,put,append,5000,5000,8747404125,571.5981482677868,1550584,2405458,6390875,44932541,22278224,128404288,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,put,random,5000,5000,18672575959,267.77237436220196,2709208,7577917,18658916,142714417,22278224,177549872,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,put,clustered,5000,5000,11016313250,453.8723515328506,2078333,2666000,5967584,20474667,22278224,141954080,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,batch,append,5000,5000,12565042,397929.42992152355,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,batch,random,5000,5000,700670833,7136.01846189593,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,batch,clustered,5000,5000,23105042,216402.98251784177,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,diff,append,5000,5000,3621083,1380802.3732126548,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,diff,random,5000,5000,476468458,10493.874077179733,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,diff,clustered,5000,5000,9652833,517982.6482028644,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,merge,append,5000,10000,57452875,174055.69347051822,,,,,22278224,23023944,510000,510000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,merge,random,5000,10000,2567367083,3895.0409803941543,,,,,22278224,82063440,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,500000,3,merge,clustered,5000,10000,19799709,505057.9278715662,,,,,22278224,23015704,500000,500000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,put,append,10000,10000,5660764000,1766.5459997979071,275917,626542,15102042,30404584,47177728,272408824,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,put,random,10000,10000,6453012375,1549.663849823316,364375,667959,13573834,20906833,47177728,372719768,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,put,clustered,10000,10000,6026577959,1659.3164591965747,326000,616584,13436292,26607292,47177728,382292000,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,batch,append,10000,10000,74022334,135094.36219614474,,,,,47177728,48112808,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,batch,random,10000,10000,1096123792,9123.057151924315,,,,,47177728,136218064,1000000,1000000,true,
