implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,point_read,100000,674676750,6746.767,148219.129,cf7592b3374c733e,5750000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,range_scan,5750000,1092271167,189.960,5264260.537,cf7592b3374c733e,5750000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,write,1500000,1172589166,781.726,1279220.415,e8f1b4b849a1800c,5750000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,point_read,100000,339711583,3397.116,294367.355,e8f1b4b849a1800c,5750000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,range_scan,5750000,1080451292,187.905,5321850.270,e8f1b4b849a1800c,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,4037354500,2691.570,371530.417,e8f1b4b849a1800c,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,65482334,654.823,1527129.439,e8f1b4b849a1800c,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,221044083,38.442,26012910.737,e8f1b4b849a1800c,5750000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,write,5000000,34723212292,6944.642,143995.894,d1647945eb322bb6,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,point_read,100000,162246792,1622.468,616345.006,d1647945eb322bb6,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,range_scan,5000000,190489125,38.098,26248217.582,d1647945eb322bb6,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,write,5000000,2773678792,554.736,1802660.068,d1647945eb322bb6,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,point_read,100000,658220750,6582.208,151924.715,d1647945eb322bb6,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,range_scan,5000000,978357875,195.672,5110604.338,d1647945eb322bb6,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,write,5000000,25823369625,5164.674,193623.066,381618c8cd44f2be,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,point_read,100000,170215208,1702.152,587491.571,381618c8cd44f2be,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,range_scan,5000000,191463917,38.293,26114581.162,381618c8cd44f2be,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,write,5000000,5267181209,1053.436,949274.346,381618c8cd44f2be,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,point_read,100000,660311958,6603.120,151443.570,381618c8cd44f2be,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,range_scan,5000000,1012497167,202.499,4938285.422,381618c8cd44f2be,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,write,5000000,3399943042,679.989,1470612.872,8ef05bfe0e072492,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,point_read,100000,661525166,6615.252,151165.829,8ef05bfe0e072492,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,range_scan,5000000,1016071542,203.214,4920913.335,8ef05bfe0e072492,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,write,5000000,18447569834,3689.514,271038.410,8ef05bfe0e072492,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,point_read,100000,179518083,1795.181,557046.947,8ef05bfe0e072492,5000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,range_scan,5000000,196914375,39.383,25391747.047,8ef05bfe0e072492,5000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,write,1500000,868077875,578.719,1727955.571,d63ec1ddc44a3175,6500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,point_read,100000,366861042,3668.610,272582.773,d63ec1ddc44a3175,6500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,range_scan,6500000,1263740292,194.422,5143461.866,d63ec1ddc44a3175,6500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4538863708,3025.909,330479.190,d63ec1ddc44a3175,6500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,69466542,694.665,1439541.931,d63ec1ddc44a3175,6500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,281395750,43.292,23099140.623,d63ec1ddc44a3175,6500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,write,1500000,4730350042,3153.567,317101.269,cf7592b3374c733e,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,point_read,100000,736289417,7362.894,135816.158,cf7592b3374c733e,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,range_scan,5750000,1154129875,200.718,4982108.274,cf7592b3374c733e,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,6278723000,4185.815,238902.082,cf7592b3374c733e,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,204460292,2044.603,489092.523,cf7592b3374c733e,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,228214916,39.690,25195548.568,cf7592b3374c733e,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,3847799250,2565.200,389833.227,e8f1b4b849a1800c,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,65873083,658.731,1518070.742,e8f1b4b849a1800c,5750000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,253147166,44.026,22714060.326,e8f1b4b849a1800c,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,write,1500000,1238502959,825.669,1211139.617,e8f1b4b849a1800c,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,point_read,100000,339944708,3399.447,294165.485,e8f1b4b849a1800c,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,range_scan,5750000,1096048167,190.617,5246119.809,e8f1b4b849a1800c,5750000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,write,5000000,2792686917,558.537,1790390.455,d1647945eb322bb6,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,point_read,100000,669271209,6692.712,149416.259,d1647945eb322bb6,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,append,range_scan,5000000,967935083,193.587,5165635.679,d1647945eb322bb6,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,write,5000000,36464065208,7292.813,137121.299,d1647945eb322bb6,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,point_read,100000,151916042,1519.160,658258.329,d1647945eb322bb6,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,range_scan,5000000,193239792,38.648,25874587.983,d1647945eb322bb6,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,write,5000000,5312304459,1062.461,941211.114,381618c8cd44f2be,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,point_read,100000,677550917,6775.509,147590.384,381618c8cd44f2be,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,random,range_scan,5000000,1152079375,230.416,4339978.745,381618c8cd44f2be,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,write,5000000,25259043958,5051.809,197948.901,381618c8cd44f2be,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,point_read,100000,170108292,1701.083,587860.820,381618c8cd44f2be,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,range_scan,5000000,192795417,38.559,25934226.434,381618c8cd44f2be,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,write,5000000,18808312417,3761.662,265839.906,8ef05bfe0e072492,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,point_read,100000,167563459,1675.635,596788.826,8ef05bfe0e072492,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,range_scan,5000000,194591542,38.918,25694847.518,8ef05bfe0e072492,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,write,5000000,3435258958,687.052,1455494.349,8ef05bfe0e072492,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,point_read,100000,656735834,6567.358,152268.225,8ef05bfe0e072492,5000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,fresh,clustered,range_scan,5000000,969567834,193.914,5156936.755,8ef05bfe0e072492,5000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4933239417,3288.826,304059.842,d63ec1ddc44a3175,6500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,66306875,663.069,1508139.239,d63ec1ddc44a3175,6500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,254353375,39.131,25554998.042,d63ec1ddc44a3175,6500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,write,1500000,904808541,603.206,1657809.285,d63ec1ddc44a3175,6500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,point_read,100000,361184625,3611.846,276866.713,d63ec1ddc44a3175,6500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,append,range_scan,6500000,1241817334,191.049,5234264.188,d63ec1ddc44a3175,6500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,6333943125,4222.629,236819.304,cf7592b3374c733e,5750000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,212772125,2127.721,469986.376,cf7592b3374c733e,5750000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,235070541,40.882,24460742.616,cf7592b3374c733e,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,write,1500000,4465112250,2976.742,335937.803,cf7592b3374c733e,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,point_read,100000,674304458,6743.045,148300.962,cf7592b3374c733e,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,random,range_scan,5750000,1104082791,192.014,5207942.780,cf7592b3374c733e,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,write,1500000,1146546709,764.364,1308276.399,e8f1b4b849a1800c,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,point_read,100000,342259500,3422.595,292175.966,e8f1b4b849a1800c,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,5000000,mutation,clustered,range_scan,5750000,1078525625,187.570,5331352.234,e8f1b4b849a1800c,5750000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,3683315459,2455.544,407241.795,e8f1b4b849a1800c,5750000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,66194542,661.945,1510698.571,e8f1b4b849a1800c,5750000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,226485541,39.389,25387934.146,e8f1b4b849a1800c,5750000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,write,10000000,6191256250,619.126,1615181.087,f7849416b3dcc750,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,point_read,100000,679169541,6791.695,147238.641,f7849416b3dcc750,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,range_scan,10000000,1980962708,198.096,5048050.607,f7849416b3dcc750,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,138543078125,13854.308,72179.716,f7849416b3dcc750,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,180882334,1808.823,552845.586,f7849416b3dcc750,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,403674416,40.367,24772439.381,f7849416b3dcc750,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,write,10000000,10463923959,1046.392,955664.437,4d41b1d77b2f6508,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,point_read,100000,690219250,6902.193,144881.500,4d41b1d77b2f6508,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,range_scan,10000000,1950436959,195.044,5127056.250,4d41b1d77b2f6508,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,93802498292,9380.250,106606.969,4d41b1d77b2f6508,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,159400208,1594.002,627351.754,4d41b1d77b2f6508,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,404496125,40.450,24722115.694,4d41b1d77b2f6508,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,76032751125,7603.275,131522.270,6966fef6c9ae31a0,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,176860708,1768.607,565416.712,6966fef6c9ae31a0,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,400694833,40.069,24956648.243,6966fef6c9ae31a0,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,write,10000000,6749310750,674.931,1481632.773,6966fef6c9ae31a0,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,point_read,100000,661936209,6619.362,151071.959,6966fef6c9ae31a0,10000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,range_scan,10000000,1953898666,195.390,5117972.684,6966fef6c9ae31a0,10000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,14048737125,4682.912,213542.326,f87678739d7b42d0,13000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,69773583,697.736,1433207.178,f87678739d7b42d0,13000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,527585000,40.583,24640579.243,f87678739d7b42d0,13000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,write,3000000,1974368417,658.123,1519473.252,f87678739d7b42d0,13000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,point_read,100000,360264083,3602.641,277574.159,f87678739d7b42d0,13000000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,range_scan,13000000,2533471250,194.882,5131299.595,f87678739d7b42d0,13000000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,18158292375,6052.764,165213.773,e6dbf9a1f5bf1fbb,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,239458083,2394.581,417609.624,e6dbf9a1f5bf1fbb,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,460384042,40.033,24979145.563,e6dbf9a1f5bf1fbb,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,write,3000000,8156972250,2718.991,367783.524,e6dbf9a1f5bf1fbb,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,point_read,100000,691073292,6910.733,144702.452,e6dbf9a1f5bf1fbb,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,range_scan,11500000,2182264792,189.762,5269754.634,e6dbf9a1f5bf1fbb,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,write,3000000,2265384084,755.128,1324278.749,6ca617ea012d7c88,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,point_read,100000,336373416,3363.734,297288.654,6ca617ea012d7c88,11500000,true,1
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,range_scan,11500000,2156447625,187.517,5332844.567,6ca617ea012d7c88,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,12106615750,4035.539,247798.399,6ca617ea012d7c88,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,69414209,694.142,1440627.235,6ca617ea012d7c88,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,457446708,39.778,25139540.407,6ca617ea012d7c88,11500000,true,1
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,151595871250,15159.587,65964.857,f7849416b3dcc750,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,176805541,1768.055,565593.134,f7849416b3dcc750,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,383973125,38.397,26043489.372,f7849416b3dcc750,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,write,10000000,5343766459,534.377,1871339.265,f7849416b3dcc750,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,point_read,100000,656655042,6566.550,152286.960,f7849416b3dcc750,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,range_scan,10000000,1904968458,190.497,5249430.749,f7849416b3dcc750,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,92247891416,9224.789,108403.562,4d41b1d77b2f6508,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,148515000,1485.150,673332.660,4d41b1d77b2f6508,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,393443291,39.344,25416623.510,4d41b1d77b2f6508,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,write,10000000,10134536542,1013.454,986724.944,4d41b1d77b2f6508,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,point_read,100000,645381541,6453.815,154947.103,4d41b1d77b2f6508,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,range_scan,10000000,1916785959,191.679,5217066.597,4d41b1d77b2f6508,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,write,10000000,6481785958,648.179,1542784.668,6966fef6c9ae31a0,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,point_read,100000,650243250,6502.432,153788.601,6966fef6c9ae31a0,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,range_scan,10000000,1907868541,190.787,5241451.277,6966fef6c9ae31a0,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,76299669375,7629.967,131062.167,6966fef6c9ae31a0,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,151387958,1513.880,660554.520,6966fef6c9ae31a0,10000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,393741209,39.374,25397392.428,6966fef6c9ae31a0,10000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,write,3000000,1647930125,549.310,1820465.537,f87678739d7b42d0,13000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,point_read,100000,358915083,3589.151,278617.436,f87678739d7b42d0,13000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,range_scan,13000000,2466822834,189.756,5269936.625,f87678739d7b42d0,13000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,14384647292,4794.882,208555.687,f87678739d7b42d0,13000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,68380666,683.807,1462401.668,f87678739d7b42d0,13000000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,556517375,42.809,23359558.181,f87678739d7b42d0,13000000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,write,3000000,8992507708,2997.503,333611.057,e6dbf9a1f5bf1fbb,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,point_read,100000,681051584,6810.516,146831.756,e6dbf9a1f5bf1fbb,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,range_scan,11500000,2182110542,189.749,5270127.145,e6dbf9a1f5bf1fbb,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,16516595584,5505.532,181635.494,e6dbf9a1f5bf1fbb,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,225564959,2255.650,443331.271,e6dbf9a1f5bf1fbb,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,444728667,38.672,25858463.493,e6dbf9a1f5bf1fbb,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,11469571125,3823.190,261561.655,6ca617ea012d7c88,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,68114708,681.147,1468111.704,6ca617ea012d7c88,11500000,true,2
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,465417500,40.471,24708997.835,6ca617ea012d7c88,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,write,3000000,2301510125,767.170,1303491.984,6ca617ea012d7c88,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,point_read,100000,335853166,3358.532,297749.166,6ca617ea012d7c88,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,range_scan,11500000,2180105750,189.574,5274973.473,6ca617ea012d7c88,11500000,true,2
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,write,10000000,5314135875,531.414,1881773.488,f7849416b3dcc750,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,point_read,100000,652839292,6528.393,153177.055,f7849416b3dcc750,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,append,range_scan,10000000,1931174250,193.117,5178196.633,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,141644962958,14164.496,70599.051,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,174236334,1742.363,573933.104,f7849416b3dcc750,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,391325875,39.133,25554149.722,f7849416b3dcc750,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,write,10000000,10093420167,1009.342,990744.449,4d41b1d77b2f6508,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,point_read,100000,653753625,6537.536,152962.823,4d41b1d77b2f6508,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,random,range_scan,10000000,1923849125,192.385,5197912.804,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,91038890208,9103.889,109843.167,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,147935917,1479.359,675968.365,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,389139542,38.914,25697722.592,4d41b1d77b2f6508,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,76483674708,7648.367,130746.856,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,151201250,1512.013,661370.194,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,396207917,39.621,25239273.550,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,write,10000000,6431135583,643.114,1554935.341,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,point_read,100000,651094500,6510.945,153587.536,6966fef6c9ae31a0,10000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,fresh,clustered,range_scan,10000000,1928275042,192.828,5185982.177,6966fef6c9ae31a0,10000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,14029252417,4676.417,213838.907,f87678739d7b42d0,13000000,true,3
