implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,random,merge_conflict,conflict,10000,235187500,23518.750,42519.267,0f0cd46e71472bcf,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,3,1324384256
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,full_diff,compare,10000,29545459,2954.546,338461.487,7bf3adbff4c874e1,1d42ace13d3e31bf,10000,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,range_diff,compare,1005,2402000,2390.050,418401.332,7bf3adbff4c874e1,bf3b788358cb02db,1005,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,patch_generate,compare,10000,12459,1.246,802632635.043,7bf3adbff4c874e1,1d42ace13d3e31bf,4,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,patch_apply,compare,10000,33083,3.308,302270048.061,7bf3adbff4c874e1,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_disjoint,disjoint,20000,166404083,8320.204,120189.359,8f3713996675d31b,e150d2b887ecaac2,1000000,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_convergent,convergent,10000,384667,38.467,25996511.268,13292564efcd13d4,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,699695104
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,random,merge_conflict,conflict,10000,69352916,6935.292,144190.044,0f0cd46e71472bcf,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,3,699695104
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,full_diff,compare,10000,893584,89.358,11190889.720,4c9c716f8c378df5,891abef031815643,10000,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,range_diff,compare,2000,210667,105.334,9493655.864,4c9c716f8c378df5,19ad14773022116b,2000,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,patch_generate,compare,10000,375,0.037,26666666666.667,4c9c716f8c378df5,891abef031815643,1,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,patch_apply,compare,10000,2208,0.221,4528985507.246,4c9c716f8c378df5,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_disjoint,disjoint,20000,13897709,694.885,1439086.111,c96236c2e32f42fe,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_convergent,convergent,10000,417,0.042,23980815347.722,603f1e52d1fb66c0,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,375177216
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,1,clustered,merge_conflict,conflict,10000,6838833,683.883,1462237.782,8d7cb90491bda136,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,3,375177216
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,full_diff,compare,10000,2625958,262.596,3808134.022,4c9c716f8c378df5,891abef031815643,10000,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,range_diff,compare,2000,464416,232.208,4306483.842,4c9c716f8c378df5,19ad14773022116b,2000,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,patch_generate,compare,10000,7209,0.721,1387154945.207,4c9c716f8c378df5,891abef031815643,4,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,patch_apply,compare,10000,27167,2.717,368093643.023,4c9c716f8c378df5,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_disjoint,disjoint,20000,833542,41.677,23993991.904,c96236c2e32f42fe,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_convergent,convergent,10000,68042,6.804,146968049.146,603f1e52d1fb66c0,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,580157440
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,1,clustered,merge_conflict,conflict,10000,6449083,644.908,1550608.048,8d7cb90491bda136,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,3,580157440
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,full_diff,compare,300000,19744458,65.815,15194137.008,1d2c9504cff957cd,455045c6a9e6e6bb,300000,1000000,1300000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,range_diff,compare,129999,11296833,86.899,11507561.455,1d2c9504cff957cd,5319ad9b0b1871fd,129999,1000000,1300000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,patch_generate,compare,300000,1542,0.005,194552529182.879,1d2c9504cff957cd,455045c6a9e6e6bb,1,1000000,1300000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,patch_apply,compare,300000,3417,0.011,87796312554.873,1d2c9504cff957cd,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_disjoint,disjoint,600000,195493750,325.823,3069151.827,a86da0e459bb4246,1c05b4e58c497604,1600000,1000000,1600000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_convergent,convergent,300000,250,0.001,1200000000000.000,1401bcf5186f3fcc,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,924631040
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,append,merge_conflict,conflict,300000,129319667,431.066,2319832.760,e898afd88a409e9c,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,3,924631040
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,full_diff,compare,300000,60587875,201.960,4951485.755,1d2c9504cff957cd,455045c6a9e6e6bb,300000,1000000,1300000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,range_diff,compare,129999,28605709,220.046,4544512.426,1d2c9504cff957cd,5319ad9b0b1871fd,129999,1000000,1300000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,patch_generate,compare,300000,21583,0.072,13899828568.781,1d2c9504cff957cd,455045c6a9e6e6bb,2,1000000,1300000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,patch_apply,compare,300000,88875,0.296,3375527426.160,1d2c9504cff957cd,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_disjoint,disjoint,600000,515792,0.860,1163259608.524,a86da0e459bb4246,1c05b4e58c497604,1600000,1000000,1600000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_convergent,convergent,300000,92500,0.308,3243243243.243,1401bcf5186f3fcc,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,3,683524096
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,append,merge_conflict,conflict,300000,148583292,495.278,2019069.547,e898afd88a409e9c,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,3,683524096
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,full_diff,compare,300000,45453000,151.510,6600224.408,61e020c3ec1e417a,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,range_diff,compare,32699,5017250,153.437,6517315.262,61e020c3ec1e417a,b9dc4143db568235,32699,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,patch_generate,compare,300000,1500,0.005,200000000000.000,61e020c3ec1e417a,bac0c6cb54bcadb3,1,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,patch_apply,compare,300000,4709,0.016,63707793586.749,61e020c3ec1e417a,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_disjoint,disjoint,600000,730254709,1217.091,821631.128,2f785cac95e1c03e,80e5593019e99ccd,1000000,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_convergent,convergent,300000,42,0.000,7142857142857.143,43ec78708cdd79f4,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1830813696
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,random,merge_conflict,conflict,300000,372192625,1240.642,806034.241,69b9a2d6bd593eae,52861eca8735cd56,1000000,1000000,1000000,300000,true,3,1830813696
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,full_diff,compare,300000,134284625,447.615,2234060.675,61e020c3ec1e417a,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,range_diff,compare,32699,18712459,572.264,1747445.379,61e020c3ec1e417a,b9dc4143db568235,32699,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,patch_generate,compare,300000,15292,0.051,19618100967.826,61e020c3ec1e417a,bac0c6cb54bcadb3,4,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,patch_apply,compare,300000,188166,0.627,1594336915.277,61e020c3ec1e417a,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_disjoint,disjoint,600000,524240625,873.734,1144512.599,2f785cac95e1c03e,80e5593019e99ccd,1000000,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_convergent,convergent,300000,24539333,81.798,12225271.160,43ec78708cdd79f4,52861eca8735cd56,1000000,1000000,1000000,0,true,3,1316880384
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,random,merge_conflict,conflict,300000,293489708,978.299,1022182.352,69b9a2d6bd593eae,52861eca8735cd56,1000000,1000000,1000000,300000,true,3,1316880384
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,full_diff,compare,300000,38726959,129.090,7746541.628,0326c5b09478a847,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,range_diff,compare,33000,4280167,129.702,7709979.541,0326c5b09478a847,d55eb157d861d079,33000,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,patch_generate,compare,300000,0,0.000,0.000,0326c5b09478a847,9859f2ba1e7c81aa,1,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,patch_apply,compare,300000,2708,0.009,110782865583.456,0326c5b09478a847,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_disjoint,disjoint,600000,344538917,574.232,1741457.845,2f38772138a30923,8e22fd33ee81d821,1000000,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_convergent,convergent,300000,416,0.001,721153846153.846,46bbdddb8c68f1e0,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,1125023744
rust,fc2dcae8e5d5+src.4dfe4dc7b90d,prolly-version-compare-v2,1000000,30,clustered,merge_conflict,conflict,300000,214185916,713.953,1400652.319,317caf623a534d8d,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,3,1125023744
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,full_diff,compare,300000,86547542,288.492,3466302.948,0326c5b09478a847,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,range_diff,compare,33000,9261125,280.640,3563281.999,0326c5b09478a847,d55eb157d861d079,33000,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,patch_generate,compare,300000,10083,0.034,29753049687.593,0326c5b09478a847,9859f2ba1e7c81aa,3,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,patch_apply,compare,300000,32334,0.108,9278159213.212,0326c5b09478a847,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_disjoint,disjoint,600000,114632458,191.054,5234119.642,2f38772138a30923,8e22fd33ee81d821,1000000,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_convergent,convergent,300000,318208,1.061,942779565.567,46bbdddb8c68f1e0,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,3,682999808
dolt-go,6b2372c7d4de+runner.8f69a849a214,prolly-version-compare-v2,1000000,30,clustered,merge_conflict,conflict,300000,194414000,648.047,1543098.748,317caf623a534d8d,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,3,682999808
