schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,diff,clustered,10000,10000,14189334,704754.7122366702,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,merge,append,10000,20000,47055459,425030.3880788837,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,merge,random,10000,20000,39186964792,510.37379664788403,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,2,merge,clustered,10000,20000,7749458,2580825.6525811222,,,,,89223248,90615808,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,put,append,10000,10000,6946544667,1439.5646295208655,296208,1362375,16472208,36388375,94461952,292732840,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,put,random,10000,10000,8685742792,1151.3120108979622,468666,1484417,14400708,43074583,94461952,478822648,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,put,clustered,10000,10000,9568119167,1045.1374847513957,477750,1595959,15613042,37710666,94461952,528916632,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,batch,append,10000,10000,137566167,72692.29213895304,,,,,94461952,95429992,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,batch,random,10000,10000,2854887208,3502.7653533834464,,,,,94461952,244558920,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,batch,clustered,10000,10000,202122667,49474.90624591847,,,,,94461952,95397032,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,diff,append,10000,10000,12404750,806142.8081984724,,,,,94461952,94945280,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,diff,random,10000,10000,1744606125,5731.952821156122,,,,,94461952,166514688,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,diff,clustered,10000,10000,12669750,789281.5564632294,,,,,94461952,94945280,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,merge,append,10000,20000,103848542,192588.16363546057,,,,,94461952,95453184,2020000,2020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,merge,random,10000,20000,32237494125,620.3956151942377,,,,,94461952,295985152,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,2,merge,clustered,10000,20000,8359791,2392404.3077153484,,,,,94461952,95522816,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,put,append,100,100,28059667,3563.8341680961503,225209,495875,1656291,1844750,483328,4166448,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,put,random,100,100,40352125,2478.1842344114466,250375,881500,2028084,5137208,483328,6524504,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,put,clustered,100,100,13850084,7220.172816280392,99833,260709,407417,1770708,483328,3770928,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,batch,append,100,100,2517333,39724.58153132701,,,,,483328,557328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,batch,random,100,100,6912959,14465.58557630676,,,,,483328,998168,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,batch,clustered,100,100,1653625,60473.20281200393,,,,,483328,590288,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,diff,append,100,100,137542,727050.6463480246,,,,,483328,499712,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,diff,random,100,100,5962084,16772.65868780111,,,,,483328,925696,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,diff,clustered,100,100,349875,285816.362986781,,,,,483328,520192,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,merge,append,100,200,976875,204734.48496481127,,,,,483328,536576,10200,10200,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,merge,random,100,200,20249333,9876.868536855016,,,,,483328,1736704,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,10000,3,merge,clustered,100,200,414667,482314.7248273916,,,,,483328,540672,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,put,append,100,100,163417750,611.928630763794,1222833,3199167,3623209,16996083,515008,4099408,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,put,random,100,100,185677208,538.5690633607545,1595000,3536208,4073750,4572625,515008,3971688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,put,clustered,100,100,125899875,794.281964140155,1087000,2196791,4268083,6378250,515008,3110608,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,batch,append,100,100,2143959,46642.682999068544,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,batch,random,100,100,180607917,553.6855840046037,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,batch,clustered,100,100,4515125,22147.78106918413,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,diff,append,100,100,1503375,66517.00340899643,,,,,515008,560328,10100,10100,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,diff,random,100,100,11524209,8677.385146347138,,,,,515008,955848,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,diff,clustered,100,100,1222750,81782.86648947046,,,,,515008,572688,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,merge,append,100,200,12583625,15893.671338743803,,,,,515008,638608,10200,10200,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,merge,random,100,200,40751417,4907.804800996245,,,,,515008,1775728,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,10000,3,merge,clustered,100,200,5964833,33529.857415957835,,,,,515008,622128,10000,10000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,put,append,500,500,182065916,2746.258118955115,169917,632417,5026834,30035791,2375680,12344968,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,put,random,500,500,270472958,1848.6136421815595,259667,928500,7453500,40197083,2375680,18632448,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,put,clustered,500,500,193737291,2580.8144493978702,210875,814458,6395417,9312959,2375680,16744048,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,batch,append,500,500,5781125,86488.35650500552,,,,,2375680,2503240,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,batch,random,500,500,56810833,8801.138332190974,,,,,2375680,4723920,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,batch,clustered,500,500,6698666,74641.72717373878,,,,,2375680,2519720,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,diff,append,500,500,512041,976484.3049677663,,,,,2375680,2420736,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,diff,random,500,500,20766209,24077.577183201807,,,,,2375680,4534272,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,diff,clustered,500,500,777209,643327.5991399997,,,,,2375680,2424832,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,merge,append,500,1000,3215000,311041.9906687403,,,,,2375680,2490368,51000,51000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,merge,random,500,1000,182397583,5482.5287898688875,,,,,2375680,8519680,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,50000,3,merge,clustered,500,1000,6830792,146395.90841003502,,,,,2375680,2506752,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,put,append,500,500,870701833,574.2493940517522,1510708,3302333,4475250,7239959,2290728,9421768,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,put,random,500,500,1324240458,377.5749313347138,2055959,4095417,6745208,89962042,2290728,14863872,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,put,clustered,500,500,1248375041,400.5206637257657,1879916,4022875,6723917,94105292,2290728,15031624,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,batch,append,500,500,3946708,126687.86239063037,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,batch,random,500,500,101317667,4934.973482956334,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,batch,clustered,500,500,8290000,60313.63088057901,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,diff,append,500,500,3370541,148344.13822588124,,,,,2290728,2369008,50500,50500,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,diff,random,500,500,41642209,12007.047945030967,,,,,2290728,4272208,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,diff,clustered,500,500,1715417,291474.3179063749,,,,,2290728,2360768,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,merge,append,500,1000,6953834,143805.56107609125,,,,,2290728,2488488,51000,51000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,merge,random,500,1000,241612334,4138.861553317886,,,,,2290728,8157368,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,50000,3,merge,clustered,500,1000,4507334,221860.63868353222,,,,,2290728,2467888,50000,50000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,put,append,1000,1000,566632292,1764.8129379820098,278625,951750,8570250,37771541,4747264,29917072,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,put,random,1000,1000,876908750,1140.369508229904,358000,1755958,12961416,49507625,4747264,34901976,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,put,clustered,1000,1000,485955750,2057.8005301923067,276958,897292,7192208,11618125,4747264,35036904,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,batch,append,1000,1000,8366875,119518.93628146709,,,,,4747264,4903664,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,batch,random,1000,1000,104986875,9525.000148828127,,,,,4747264,13637752,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,batch,clustered,1000,1000,12870709,77695.79748870089,,,,,4747264,4928384,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,diff,append,1000,1000,1094667,913519.819269239,,,,,4747264,4804608,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,diff,random,1000,1000,69025709,14487.355718432389,,,,,4747264,9019392,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,diff,clustered,1000,1000,1856875,538539.2123864018,,,,,4747264,4833280,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,merge,append,1000,2000,3718833,537803.122646271,,,,,4747264,4882432,102000,102000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,merge,random,1000,2000,426940958,4684.488481426043,,,,,4747264,17080320,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,100000,3,merge,clustered,1000,2000,3664292,545808.0305827155,,,,,4747264,4919296,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,put,append,1000,1000,1910938000,523.3032154889379,1583667,3443333,5045916,83381000,4489296,22430880,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,put,random,1000,1000,2615105292,382.3937808772558,1970750,4249583,6902083,111260042,4489296,29108616,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,put,clustered,1000,1000,1983407083,504.18293277820266,1703375,3954125,5200791,26145750,4489296,29110672,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,batch,append,1000,1000,4783375,209057.4123918781,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,batch,random,1000,1000,213800625,4677.254802225204,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,batch,clustered,1000,1000,35928083,27833.380367107256,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,diff,append,1000,1000,1400875,713839.5645578656,,,,,4489296,4584056,101000,101000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,diff,random,1000,1000,84474542,11837.88602251315,,,,,4489296,8596936,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,diff,clustered,1000,1000,5490000,182149.36247723133,,,,,4489296,4596416,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,merge,append,1000,2000,8162625,245019.21869496637,,,,,4489296,4715896,102000,102000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,merge,random,1000,2000,596634792,3352.134382401219,,,,,4489296,16303736,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,100000,3,merge,clustered,1000,2000,9472916,211128.23126479745,,,,,4489296,4736496,100000,100000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,put,append,5000,5000,3941824167,1268.4482585141145,315291,1452917,16332292,56133792,23547904,133013296,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,put,random,5000,5000,4006032833,1248.117578770728,406167,1212541,14352875,79598625,23547904,190267424,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,put,clustered,5000,5000,2898901250,1724.791418817733,291209,833584,13297333,22227166,23547904,151781288,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,batch,append,5000,5000,49557333,100893.2421766926,,,,,23547904,24194584,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,batch,random,5000,5000,668828958,7475.752866549777,,,,,23547904,68176824,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,batch,clustered,5000,5000,126898291,39401.63386439932,,,,,23547904,24000944,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,diff,append,5000,5000,53390125,93650.27708775733,,,,,23547904,23822336,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,diff,random,5000,5000,594142792,8415.485414152765,,,,,23547904,45101056,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,diff,clustered,5000,5000,5944750,841078.26233231,,,,,23547904,23805952,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,merge,append,5000,10000,152699125,65488.260001489856,,,,,23547904,24113152,510000,510000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,merge,random,5000,10000,4414987167,2265.0122461839537,,,,,23547904,86286336,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,500000,3,merge,clustered,5000,10000,6654042,1502845.9393553573,,,,,23547904,24092672,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,put,append,5000,5000,11418809000,437.8740374762377,1696500,4647167,9584750,126053042,22278224,128404288,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,put,random,5000,5000,15962485958,313.23441806970703,2655000,6278500,10727292,77113250,22278224,177549872,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,put,clustered,5000,5000,12580150166,397.45153547636914,2135500,5486709,7919834,18551250,22278224,141954080,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,batch,append,5000,5000,11161958,447950.081876316,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,batch,random,5000,5000,697208250,7171.458455920451,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,batch,clustered,5000,5000,23398875,213685.4870159356,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,diff,append,5000,5000,4557375,1097122.795468883,,,,,22278224,22628424,505000,505000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,diff,random,5000,5000,367263000,13614.22196082916,,,,,22278224,42688592,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,diff,clustered,5000,5000,9334166,535666.4966104096,,,,,22278224,22599584,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,merge,append,5000,10000,61615292,162297.37254186833,,,,,22278224,23023944,510000,510000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,merge,random,5000,10000,2633709459,3796.926029873062,,,,,22278224,82063440,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,500000,3,merge,clustered,5000,10000,6341750,1576851.8153506524,,,,,22278224,23015704,500000,500000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,put,append,10000,10000,6337250959,1577.971278823708,297250,934709,15302083,34774208,47177728,272408824,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,put,random,10000,10000,6900502291,1449.1698688431027,377792,924750,13516500,37147458,47177728,372719768,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,put,clustered,10000,10000,7059867042,1416.4572704427428,354625,919500,14343209,70402917,47177728,382292000,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,batch,append,10000,10000,73088791,136819.88528172535,,,,,47177728,48112808,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,batch,random,10000,10000,1439873666,6945.053747513985,,,,,47177728,136218064,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,batch,clustered,10000,10000,109532875,91296.79103191622,,,,,47177728,48162248,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,diff,append,10000,10000,8662833,1154356.779127567,,,,,47177728,47677440,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,diff,random,10000,10000,1694669000,5900.857335562284,,,,,47177728,90165248,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,diff,clustered,10000,10000,19733291,506757.8438892935,,,,,47177728,47677440,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,merge,append,10000,20000,25544541,782946.1488464404,,,,,47177728,48181248,1020000,1020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,merge,random,10000,20000,16564565250,1207.3966142878396,,,,,47177728,172195840,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,1000000,3,merge,clustered,10000,20000,6519083,3067916.1471022842,,,,,47177728,48259072,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,put,append,10000,10000,27495930625,363.69018151754227,1861209,6927125,12796583,80223084,44539984,239242152,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,put,random,10000,10000,29069893958,343.99850286512697,2458708,5506666,10825084,73760042,44539984,351462400,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,put,clustered,10000,10000,28227692334,354.2620445793612,2219583,5780250,11820083,91562625,44539984,334615312,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,batch,append,10000,10000,21507250,464959.49040439853,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,batch,random,10000,10000,1716143583,5827.018262958479,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,batch,clustered,10000,10000,40162167,248990.54874205368,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,diff,append,10000,10000,16501334,606011.6109400609,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,diff,random,10000,10000,714088125,14003.873821595898,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,diff,clustered,10000,10000,12341625,810266.0711211044,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,merge,append,10000,20000,22012625,908569.5140856667,,,,,44539984,45804824,1020000,1020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,merge,random,10000,20000,8541583583,2341.4861899619254,,,,,44539984,163639376,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,1000000,3,merge,clustered,10000,20000,6152666,3250623.3883002913,,,,,44539984,45825424,1000000,1000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,put,append,10000,10000,6358172125,1572.7790634482076,268292,1123041,15685375,47091875,94461952,292732840,2010000,2010000,true,
