implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,patch_generate,compare,100,181834,1818.340,549952.154,3bae344635e9026c,758ca369a1de145c,100,10000,10000,0,true,2,17350656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,patch_apply,compare,100,3615208,36152.080,27660.926,3bae344635e9026c,d8f03a954d666c5f,10000,10000,10000,0,true,2,17350656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_disjoint,disjoint,200,5493417,27467.085,36407.212,32df15894002290c,377e03cb0d8adf22,10000,10000,10000,0,true,2,17350656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_convergent,convergent,100,334,3.340,299401197.605,0352b9f4e1a27b49,d8f03a954d666c5f,10000,10000,10000,0,true,2,17350656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_conflict,conflict,100,4950750,49507.500,20198.960,18de92c304607a16,d8f03a954d666c5f,10000,10000,10000,100,true,2,17350656
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,full_diff,compare,100,198875,1988.750,502828.410,3bae344635e9026c,758ca369a1de145c,100,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,range_diff,compare,11,21333,1939.364,515633.057,3bae344635e9026c,fb35b023c4ac3f80,11,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,patch_generate,compare,100,4833,48.330,20691082.144,3bae344635e9026c,758ca369a1de145c,3,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,patch_apply,compare,100,7375,73.750,13559322.034,3bae344635e9026c,d8f03a954d666c5f,10000,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,merge_disjoint,disjoint,200,623708,3118.540,320662.874,32df15894002290c,377e03cb0d8adf22,10000,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,merge_convergent,convergent,100,33916,339.160,2948460.903,0352b9f4e1a27b49,d8f03a954d666c5f,10000,10000,10000,0,true,2,48201728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,merge_conflict,conflict,100,1175083,11750.830,85100.372,18de92c304607a16,d8f03a954d666c5f,10000,10000,10000,100,true,2,48201728
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,full_diff,compare,100,17625,176.250,5673758.865,dbbbf7e1737103cf,a7c61f8772a95be3,100,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,range_diff,compare,100,16792,167.920,5955216.770,dbbbf7e1737103cf,a7c61f8772a95be3,100,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,patch_generate,compare,100,19917,199.170,5020836.471,dbbbf7e1737103cf,a7c61f8772a95be3,100,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,patch_apply,compare,100,425625,4256.250,234948.605,dbbbf7e1737103cf,410f65ee53058013,10000,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,merge_disjoint,disjoint,200,461917,2309.585,432978.219,cb43d7aa514d4871,c4bdf0e690da4990,10000,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,merge_convergent,convergent,100,125,1.250,800000000.000,8c2e1c2c2fe65757,410f65ee53058013,10000,10000,10000,0,true,2,8470528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,clustered,merge_conflict,conflict,100,322959,3229.590,309636.827,00b527e6fd2c9a07,410f65ee53058013,10000,10000,10000,100,true,2,8470528
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,full_diff,compare,100,29583,295.830,3380319.778,dbbbf7e1737103cf,a7c61f8772a95be3,100,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,range_diff,compare,100,29208,292.080,3423719.529,dbbbf7e1737103cf,a7c61f8772a95be3,100,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,patch_generate,compare,100,7334,73.340,13635124.080,dbbbf7e1737103cf,a7c61f8772a95be3,1,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,patch_apply,compare,100,35541,355.410,2813651.839,dbbbf7e1737103cf,410f65ee53058013,10000,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,merge_disjoint,disjoint,200,177292,886.460,1128082.485,cb43d7aa514d4871,c4bdf0e690da4990,10000,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,merge_convergent,convergent,100,118959,1189.590,840625.762,8c2e1c2c2fe65757,410f65ee53058013,10000,10000,10000,0,true,2,30834688
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,clustered,merge_conflict,conflict,100,517500,5175.000,193236.715,00b527e6fd2c9a07,410f65ee53058013,10000,10000,10000,100,true,2,30834688
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,full_diff,compare,3000,735959,245.320,4076314.034,5aba98d4c33e79fc,371a496b00a5243f,3000,10000,13000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,range_diff,compare,1299,162666,125.224,7985688.466,5aba98d4c33e79fc,4a4a87e4dccebfd9,1299,10000,13000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,patch_generate,compare,3000,217583,72.528,13787841.881,5aba98d4c33e79fc,371a496b00a5243f,3000,10000,13000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,patch_apply,compare,3000,13570666,4523.555,221065.053,5aba98d4c33e79fc,f4a19c5b788fa4e1,13000,10000,13000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,merge_disjoint,disjoint,6000,2131167,355.195,2815358.909,0390f3708d8de5ae,0c1080f6fceabcba,16000,10000,16000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,merge_convergent,convergent,3000,334,0.111,8982035928.144,000b6ae1f3f7a699,f4a19c5b788fa4e1,13000,10000,13000,0,true,2,15106048
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,append,merge_conflict,conflict,3000,3291375,1097.125,911473.169,038c72e76306f5d7,f4a19c5b788fa4e1,13000,10000,13000,3000,true,2,15106048
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,full_diff,compare,3000,623584,207.861,4810899.574,5aba98d4c33e79fc,371a496b00a5243f,3000,10000,13000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,range_diff,compare,1299,278458,214.363,4664976.406,5aba98d4c33e79fc,4a4a87e4dccebfd9,1299,10000,13000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,patch_generate,compare,3000,9417,3.139,318572793.883,5aba98d4c33e79fc,371a496b00a5243f,2,10000,13000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,patch_apply,compare,3000,38084,12.695,78773238.105,5aba98d4c33e79fc,f4a19c5b788fa4e1,13000,10000,13000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,merge_disjoint,disjoint,6000,231625,38.604,25903939.557,0390f3708d8de5ae,0c1080f6fceabcba,16000,10000,16000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,merge_convergent,convergent,3000,48709,16.236,61590260.527,000b6ae1f3f7a699,f4a19c5b788fa4e1,13000,10000,13000,0,true,2,47546368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,append,merge_conflict,conflict,3000,2969791,989.930,1010172.096,038c72e76306f5d7,f4a19c5b788fa4e1,13000,10000,13000,3000,true,2,47546368
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,full_diff,compare,3000,479958,159.986,6250546.923,b8e1185153b6e972,c64b48b6e4468d2c,3000,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,range_diff,compare,327,62500,191.131,5232000.000,b8e1185153b6e972,b5ad3f98e3459b7d,327,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,patch_generate,compare,3000,509125,169.708,5892462.558,b8e1185153b6e972,c64b48b6e4468d2c,3000,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,patch_apply,compare,3000,7395792,2465.264,405636.070,b8e1185153b6e972,5a91922c35a5d419,10000,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,merge_disjoint,disjoint,6000,7209709,1201.618,832211.120,6aff3374fef618da,69b3dd07f84bbba0,10000,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,merge_convergent,convergent,3000,125,0.042,24000000000.000,0dcf01b99124b025,5a91922c35a5d419,10000,10000,10000,0,true,2,24199168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,random,merge_conflict,conflict,3000,7289666,2429.889,411541.489,14b1c94981f9d1a6,5a91922c35a5d419,10000,10000,10000,3000,true,2,24199168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,full_diff,compare,3000,5117291,1705.764,586247.685,b8e1185153b6e972,c64b48b6e4468d2c,3000,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,range_diff,compare,327,267333,817.532,1223193.545,b8e1185153b6e972,b5ad3f98e3459b7d,327,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,patch_generate,compare,3000,27083,9.028,110770594.100,b8e1185153b6e972,c64b48b6e4468d2c,3,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,patch_apply,compare,3000,37042,12.347,80989147.454,b8e1185153b6e972,5a91922c35a5d419,10000,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,merge_disjoint,disjoint,6000,5432792,905.465,1104404.512,6aff3374fef618da,69b3dd07f84bbba0,10000,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,merge_convergent,convergent,3000,351708,117.236,8529803.132,0dcf01b99124b025,5a91922c35a5d419,10000,10000,10000,0,true,2,48775168
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,random,merge_conflict,conflict,3000,3055083,1018.361,981970.048,14b1c94981f9d1a6,5a91922c35a5d419,10000,10000,10000,3000,true,2,48775168
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,full_diff,compare,3000,260791,86.930,11503464.460,7f395d4783d9afa6,9ad63afc51a24d9d,3000,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,range_diff,compare,1090,114000,104.587,9561403.509,7f395d4783d9afa6,d6dddabd601292e2,1090,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,patch_generate,compare,3000,319458,106.486,9390905.847,7f395d4783d9afa6,9ad63afc51a24d9d,3000,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,patch_apply,compare,3000,3058875,1019.625,980752.728,7f395d4783d9afa6,3edcab869b202ab0,10000,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,merge_disjoint,disjoint,6000,2670333,445.055,2246910.779,ef03cf1363d94170,9fb1060a89613f1c,10000,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,merge_convergent,convergent,3000,42,0.014,71428571428.571,787f080f522402c9,3edcab869b202ab0,10000,10000,10000,0,true,2,16334848
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,30,clustered,merge_conflict,conflict,3000,3262208,1087.403,919622.538,a4cf1e0f37cdcdf1,3edcab869b202ab0,10000,10000,10000,3000,true,2,16334848
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,full_diff,compare,3000,848417,282.806,3535997.039,7f395d4783d9afa6,9ad63afc51a24d9d,3000,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,range_diff,compare,1090,370042,339.488,2945611.579,7f395d4783d9afa6,d6dddabd601292e2,1090,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,patch_generate,compare,3000,6084,2.028,493096646.943,7f395d4783d9afa6,9ad63afc51a24d9d,1,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,patch_apply,compare,3000,37083,12.361,80899603.592,7f395d4783d9afa6,3edcab869b202ab0,10000,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,merge_disjoint,disjoint,6000,2496375,416.062,2403485.053,ef03cf1363d94170,9fb1060a89613f1c,10000,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,merge_convergent,convergent,3000,13000,4.333,230769230.769,787f080f522402c9,3edcab869b202ab0,10000,10000,10000,0,true,2,47235072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,30,clustered,merge_conflict,conflict,3000,2497875,832.625,1201020.868,a4cf1e0f37cdcdf1,3edcab869b202ab0,10000,10000,10000,3000,true,2,47235072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,0,none,full_diff,compare,1,41,41.000,24390243.902,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,7782400
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,0,none,range_diff,compare,1,292,292.000,3424657.534,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,7782400
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,0,none,patch_generate,compare,1,2291,2291.000,436490.615,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,7782400
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,0,none,patch_apply,compare,1,1000,1000.000,1000000.000,6cd57fc05ba05b0a,83956e885e76781d,10000,10000,10000,0,true,3,7782400
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,0,none,merge_noop,noop,1,250,250.000,4000000.000,6cd57fc05ba05b0a,83956e885e76781d,10000,10000,10000,0,true,3,7782400
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,0,none,full_diff,compare,1,1875,1875.000,533333.333,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,38551552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,0,none,range_diff,compare,1,2209,2209.000,452693.526,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,38551552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,0,none,patch_generate,compare,1,2375,2375.000,421052.632,6cd57fc05ba05b0a,0010cdf9f9a8266d,0,10000,10000,0,true,3,38551552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,0,none,patch_apply,compare,1,333,333.000,3003003.003,6cd57fc05ba05b0a,83956e885e76781d,10000,10000,10000,0,true,3,38551552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,0,none,merge_noop,noop,1,55667,55667.000,17963.964,6cd57fc05ba05b0a,83956e885e76781d,10000,10000,10000,0,true,3,38551552
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,full_diff,compare,100,8875,88.750,11267605.634,bcf0e1ce13626c64,969205edbc84711f,100,10000,10100,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,range_diff,compare,100,10875,108.750,9195402.299,bcf0e1ce13626c64,969205edbc84711f,100,10000,10100,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,patch_generate,compare,100,17209,172.090,5810912.894,bcf0e1ce13626c64,969205edbc84711f,100,10000,10100,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,patch_apply,compare,100,518125,5181.250,193003.619,bcf0e1ce13626c64,e8d07e41c6a1a16d,10100,10000,10100,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,merge_disjoint,disjoint,200,355000,1775.000,563380.282,edcdb03c7919243d,c1cc8449c9ec5d58,10200,10000,10200,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,merge_convergent,convergent,100,125,1.250,800000000.000,c99b4e73829984b1,e8d07e41c6a1a16d,10100,10000,10100,0,true,3,7995392
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,append,merge_conflict,conflict,100,270917,2709.170,369116.741,5c7a9a698a610e3f,e8d07e41c6a1a16d,10100,10000,10100,100,true,3,7995392
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,full_diff,compare,100,22208,222.080,4502881.844,bcf0e1ce13626c64,969205edbc84711f,100,10000,10100,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,range_diff,compare,100,25125,251.250,3980099.502,bcf0e1ce13626c64,969205edbc84711f,100,10000,10100,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,patch_generate,compare,100,4292,42.920,23299161.230,bcf0e1ce13626c64,969205edbc84711f,1,10000,10100,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,patch_apply,compare,100,28417,284.170,3519020.305,bcf0e1ce13626c64,e8d07e41c6a1a16d,10100,10000,10100,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,merge_disjoint,disjoint,200,149834,749.170,1334810.524,edcdb03c7919243d,c1cc8449c9ec5d58,10200,10000,10200,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,merge_convergent,convergent,100,26583,265.830,3761802.656,c99b4e73829984b1,e8d07e41c6a1a16d,10100,10000,10100,0,true,3,46006272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,append,merge_conflict,conflict,100,97417,974.170,1026514.879,5c7a9a698a610e3f,e8d07e41c6a1a16d,10100,10000,10100,100,true,3,46006272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,full_diff,compare,100,185250,1852.500,539811.066,3bae344635e9026c,758ca369a1de145c,100,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,range_diff,compare,11,21375,1943.182,514619.883,3bae344635e9026c,fb35b023c4ac3f80,11,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,patch_generate,compare,100,194500,1945.000,514138.817,3bae344635e9026c,758ca369a1de145c,100,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,patch_apply,compare,100,3590542,35905.420,27850.948,3bae344635e9026c,d8f03a954d666c5f,10000,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_disjoint,disjoint,200,5487625,27438.125,36445.639,32df15894002290c,377e03cb0d8adf22,10000,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_convergent,convergent,100,375,3.750,266666666.667,0352b9f4e1a27b49,d8f03a954d666c5f,10000,10000,10000,0,true,3,17285120
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000,1,random,merge_conflict,conflict,100,4971875,49718.750,20113.136,18de92c304607a16,d8f03a954d666c5f,10000,10000,10000,100,true,3,17285120
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,full_diff,compare,100,198625,1986.250,503461.296,3bae344635e9026c,758ca369a1de145c,100,10000,10000,0,true,3,48283648
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,range_diff,compare,11,21542,1958.364,510630.396,3bae344635e9026c,fb35b023c4ac3f80,11,10000,10000,0,true,3,48283648
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,patch_generate,compare,100,4375,43.750,22857142.857,3bae344635e9026c,758ca369a1de145c,3,10000,10000,0,true,3,48283648
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,10000,1,random,patch_apply,compare,100,7750,77.500,12903225.806,3bae344635e9026c,d8f03a954d666c5f,10000,10000,10000,0,true,3,48283648
