implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,version_publish,publish,50000,1206455542,24129.111,41443.715,3e6d8e2d8d4fac3e,712f04fdbee887ba,5000000,5000000,5000000,0,true,1,3088777216
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,version_publish,publish,50000,59268250,1185.365,843622.007,1265e19f8613fb7e,e14c0a9212006352,5000000,5000000,5000000,0,true,1,2831859712
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,append,version_publish,publish,1500000,665406917,443.605,2254259.704,862cf9d1af686468,fa587621992d5937,6500000,5000000,6500000,0,true,1,3595632640
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,random,version_publish,publish,1500000,2632563916,1755.043,569786.736,c4397f23c275719c,59a2ba87edd34623,5000000,5000000,5000000,0,true,1,5043617792
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,clustered,version_publish,publish,1500000,1393634792,929.090,1076322.153,c74659b86921cec5,80b33b87b2c7327a,5000000,5000000,5000000,0,true,1,3728261120
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,head_resolve,read,10000,8345209,834.521,1198292.338,dcbd260f5732c4cc,86fb3e53c4fe1460,10000,5000000,5000000,0,true,1,2902212608
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,snapshot_resolve,read,2000,3542959,1771.479,564499.900,dcbd260f5732c4cc,cf805df34ba32460,2000,5000000,5000000,0,true,1,2902212608
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_point_read,read,100000,446624708,4466.247,223901.630,dcbd260f5732c4cc,f9c7960dd8b69a85,100000,5000000,5000000,0,true,1,2902212608
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_range_scan,read,15000000,2706965833,180.464,5541259.449,dcbd260f5732c4cc,6414bd52246ab73a,15000000,5000000,5000000,0,true,1,2902212608
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,version_list,read,10000,9602542,960.254,1041390.915,dcbd260f5732c4cc,f4aa387018484440,10000,5000000,5000000,0,true,1,2902212608
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,rollback,rollback,1000,2967958,2967.958,336931.992,dcbd260f5732c4cc,03c44673296210c4,1000,5000000,5000000,0,true,1,2817818624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,retention_prune,prune,100,216500,2165.000,461893.764,dcbd260f5732c4cc,8cc1c45170cffe91,11,100,11,0,true,1,2822782976
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,version_publish,publish,50000,22253750,445.075,2246812.335,388276de7fbb2dc8,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,2,2823159808
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,version_publish,publish,50000,1083365333,21667.307,46152.483,3e6d8e2d8d4fac3e,712f04fdbee887ba,5000000,5000000,5000000,0,true,2,3387211776
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,version_publish,publish,50000,60664750,1213.295,824201.864,1265e19f8613fb7e,e14c0a9212006352,5000000,5000000,5000000,0,true,2,2931113984
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,append,version_publish,publish,1500000,631663375,421.109,2374682.559,862cf9d1af686468,fa587621992d5937,6500000,5000000,6500000,0,true,2,3544252416
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,random,version_publish,publish,1500000,2645446041,1763.631,567012.132,c4397f23c275719c,59a2ba87edd34623,5000000,5000000,5000000,0,true,2,5148983296
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,clustered,version_publish,publish,1500000,1350738167,900.492,1110503.898,c74659b86921cec5,80b33b87b2c7327a,5000000,5000000,5000000,0,true,2,3628154880
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,head_resolve,read,10000,8027833,802.783,1245666.172,dcbd260f5732c4cc,86fb3e53c4fe1460,10000,5000000,5000000,0,true,2,2892136448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,snapshot_resolve,read,2000,3414542,1707.271,585730.092,dcbd260f5732c4cc,cf805df34ba32460,2000,5000000,5000000,0,true,2,2892136448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_point_read,read,100000,432026917,4320.269,231467.059,dcbd260f5732c4cc,f9c7960dd8b69a85,100000,5000000,5000000,0,true,2,2892136448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_range_scan,read,15000000,2599267792,173.285,5770855.949,dcbd260f5732c4cc,6414bd52246ab73a,15000000,5000000,5000000,0,true,2,2892136448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,version_list,read,10000,9793666,979.367,1021068.107,dcbd260f5732c4cc,f4aa387018484440,10000,5000000,5000000,0,true,2,2892136448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,rollback,rollback,1000,2759666,2759.666,362362.692,dcbd260f5732c4cc,03c44673296210c4,1000,5000000,5000000,0,true,2,2822668288
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,retention_prune,prune,100,235292,2352.920,425003.825,dcbd260f5732c4cc,8cc1c45170cffe91,11,100,11,0,true,2,2818146304
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,append,version_publish,publish,50000,21299708,425.994,2347450.021,388276de7fbb2dc8,a38fc8d6fa9e87cd,5050000,5000000,5050000,0,true,3,2919694336
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,random,version_publish,publish,50000,1046425209,20928.504,47781.724,3e6d8e2d8d4fac3e,712f04fdbee887ba,5000000,5000000,5000000,0,true,3,3482304512
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,1,clustered,version_publish,publish,50000,60128416,1202.568,831553.587,1265e19f8613fb7e,e14c0a9212006352,5000000,5000000,5000000,0,true,3,2834792448
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,append,version_publish,publish,1500000,634416000,422.944,2364379.209,862cf9d1af686468,fa587621992d5937,6500000,5000000,6500000,0,true,3,3643506688
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,random,version_publish,publish,1500000,2611661166,1741.107,574347.094,c4397f23c275719c,59a2ba87edd34623,5000000,5000000,5000000,0,true,3,5132763136
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,30,clustered,version_publish,publish,1500000,1299400542,866.267,1154378.463,c74659b86921cec5,80b33b87b2c7327a,5000000,5000000,5000000,0,true,3,3776823296
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,head_resolve,read,10000,8095791,809.579,1235209.753,dcbd260f5732c4cc,86fb3e53c4fe1460,10000,5000000,5000000,0,true,3,2903212032
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,snapshot_resolve,read,2000,3553083,1776.542,562891.438,dcbd260f5732c4cc,cf805df34ba32460,2000,5000000,5000000,0,true,3,2903212032
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_point_read,read,100000,437229792,4372.298,228712.686,dcbd260f5732c4cc,f9c7960dd8b69a85,100000,5000000,5000000,0,true,3,2903212032
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,historical_range_scan,read,15000000,2662238333,177.483,5634356.554,dcbd260f5732c4cc,6414bd52246ab73a,15000000,5000000,5000000,0,true,3,2903212032
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,version_list,read,10000,9675750,967.575,1033511.614,dcbd260f5732c4cc,f4aa387018484440,10000,5000000,5000000,0,true,3,2903212032
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,rollback,rollback,1000,2870125,2870.125,348416.881,dcbd260f5732c4cc,03c44673296210c4,1000,5000000,5000000,0,true,3,2816884736
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,5000000,0,none,retention_prune,prune,100,221458,2214.580,451552.890,dcbd260f5732c4cc,8cc1c45170cffe91,11,100,11,0,true,3,2822799360
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,version_publish,publish,100000,44569875,445.699,2243667.948,0457bebf6f3265f5,48caaa5d0a421603,10100000,10000000,10100000,0,true,1,5631705088
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,version_publish,publish,100000,4935920167,49359.202,20259.647,c1eace8ceee683f0,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,1,7839645696
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,version_publish,publish,100000,122767625,1227.676,814546.995,e4ebf6f59c4e0bb4,5fa27c4179656f2a,10000000,10000000,10000000,0,true,1,5649563648
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,version_publish,publish,3000000,1359101500,453.034,2207340.659,07437f3c3fc25388,2377b4a75b229e0c,13000000,10000000,13000000,0,true,1,7291092992
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,version_publish,publish,3000000,5450081250,1816.694,550450.509,74570b62038f1921,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,1,10380410880
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,version_publish,publish,3000000,2614416583,871.472,1147483.542,ff856a06b3a6e595,b975287c54b686ea,10000000,10000000,10000000,0,true,1,7251410944
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,head_resolve,read,10000,10058750,1005.875,994159.314,30659ae6d6df1333,4855d056b17eef20,10000,10000000,10000000,0,true,1,5777588224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,snapshot_resolve,read,2000,3774541,1887.271,529865.751,30659ae6d6df1333,1799f2f4decc0ac0,2000,10000000,10000000,0,true,1,5777588224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_point_read,read,100000,436555667,4365.557,229065.862,30659ae6d6df1333,0adde4d1f0027cc5,100000,10000000,10000000,0,true,1,5777588224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_range_scan,read,30000000,5285478958,176.183,5675928.376,30659ae6d6df1333,dfadb9a0afec9b62,30000000,10000000,10000000,0,true,1,5777588224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,version_list,read,10000,9789958,978.996,1021454.842,30659ae6d6df1333,084af9acb37940b0,10000,10000000,10000000,0,true,1,5777588224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,rollback,rollback,1000,2901500,2901.500,344649.319,30659ae6d6df1333,4686038d0176864c,1000,10000000,10000000,0,true,1,5631967232
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,retention_prune,prune,100,447791,4477.910,223318.468,30659ae6d6df1333,3628158d2ac7fd13,11,100,11,0,true,1,5628919808
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,version_publish,publish,100000,43752959,437.530,2285559.704,0457bebf6f3265f5,48caaa5d0a421603,10100000,10000000,10100000,0,true,2,5636276224
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,version_publish,publish,100000,4214501958,42145.020,23727.596,c1eace8ceee683f0,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,2,8274001920
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,version_publish,publish,100000,119983792,1199.838,833445.904,e4ebf6f59c4e0bb4,5fa27c4179656f2a,10000000,10000000,10000000,0,true,2,5852381184
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,version_publish,publish,3000000,1276853292,425.618,2349525.994,07437f3c3fc25388,2377b4a75b229e0c,13000000,10000000,13000000,0,true,2,7113637888
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,version_publish,publish,3000000,5362028375,1787.343,559489.766,74570b62038f1921,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,2,10339024896
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,version_publish,publish,3000000,2702963667,900.988,1109892.832,ff856a06b3a6e595,b975287c54b686ea,10000000,10000000,10000000,0,true,2,7214907392
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,head_resolve,read,10000,9869583,986.958,1013214.033,30659ae6d6df1333,4855d056b17eef20,10000,10000000,10000000,0,true,2,5631770624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,snapshot_resolve,read,2000,4002958,2001.479,499630.523,30659ae6d6df1333,1799f2f4decc0ac0,2000,10000000,10000000,0,true,2,5631770624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_point_read,read,100000,440357459,4403.575,227088.239,30659ae6d6df1333,0adde4d1f0027cc5,100000,10000000,10000000,0,true,2,5631770624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_range_scan,read,30000000,5295324292,176.511,5665375.404,30659ae6d6df1333,dfadb9a0afec9b62,30000000,10000000,10000000,0,true,2,5631770624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,version_list,read,10000,10162084,1016.208,984050.122,30659ae6d6df1333,084af9acb37940b0,10000,10000000,10000000,0,true,2,5631770624
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,rollback,rollback,1000,2927667,2927.667,341568.901,30659ae6d6df1333,4686038d0176864c,1000,10000000,10000000,0,true,2,5627969536
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,retention_prune,prune,100,202167,2021.670,494640.569,30659ae6d6df1333,3628158d2ac7fd13,11,100,11,0,true,2,5636505600
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,append,version_publish,publish,100000,43254292,432.543,2311909.301,0457bebf6f3265f5,48caaa5d0a421603,10100000,10000000,10100000,0,true,3,5631655936
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,random,version_publish,publish,100000,4323035958,43230.360,23131.892,c1eace8ceee683f0,f4fdc47f35b283d3,10000000,10000000,10000000,0,true,3,8144928768
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,1,clustered,version_publish,publish,100000,121403750,1214.037,823697.785,e4ebf6f59c4e0bb4,5fa27c4179656f2a,10000000,10000000,10000000,0,true,3,5652774912
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,append,version_publish,publish,3000000,1321259875,440.420,2270560.135,07437f3c3fc25388,2377b4a75b229e0c,13000000,10000000,13000000,0,true,3,7293878272
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,random,version_publish,publish,3000000,5630110459,1876.703,532849.226,74570b62038f1921,06e74a41c0b85eb7,10000000,10000000,10000000,0,true,3,10303946752
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,30,clustered,version_publish,publish,3000000,2767616292,922.539,1083965.291,ff856a06b3a6e595,b975287c54b686ea,10000000,10000000,10000000,0,true,3,7249756160
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,head_resolve,read,10000,9917792,991.779,1008288.942,30659ae6d6df1333,4855d056b17eef20,10000,10000000,10000000,0,true,3,5795840000
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,snapshot_resolve,read,2000,3889000,1944.500,514271.021,30659ae6d6df1333,1799f2f4decc0ac0,2000,10000000,10000000,0,true,3,5795840000
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_point_read,read,100000,438472959,4384.730,228064.235,30659ae6d6df1333,0adde4d1f0027cc5,100000,10000000,10000000,0,true,3,5795840000
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,historical_range_scan,read,30000000,5309263083,176.975,5650501.686,30659ae6d6df1333,dfadb9a0afec9b62,30000000,10000000,10000000,0,true,3,5795840000
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,version_list,read,10000,10193250,1019.325,981041.375,30659ae6d6df1333,084af9acb37940b0,10000,10000000,10000000,0,true,3,5795840000
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,rollback,rollback,1000,2993250,2993.250,334085.025,30659ae6d6df1333,4686038d0176864c,1000,10000000,10000000,0,true,3,5628968960
rust-lifecycle,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,10000000,0,none,retention_prune,prune,100,232375,2323.750,430338.892,30659ae6d6df1333,3628158d2ac7fd13,11,100,11,0,true,3,5637292032
