records,operation,pattern,cache_state,repetitions,latency_median_ns,latency_min_ns,latency_max_ns,ns_per_op_median,ops_per_sec_median,nodes_read_median,nodes_written_median,bytes_read_median,bytes_written_median,cache_hits_median,cache_misses_median,pg_calls_median,pg_execution_ms_median,pg_shared_blks_hit_median,pg_shared_blks_read_median,pg_wal_bytes_median,tree_records_median,tree_nodes_median,tree_height_median,tree_bytes_median,table_bytes_after_median,index_bytes_after_median
1000000,merge,append,cold-manager,3,1343315333,1262062625,1462804709,4477.717776666666,223328.05457525438,1139.0,1130.0,4788205.0,4761193.0,6.0,1139.0,2269.0,69.63151100000002,14910.0,0.0,1533256.0,1300000.0,10010.0,3.0,41159896.0,13369344.0,892928.0
1000000,merge,clustered,cold-manager,3,13425875,13068375,19826166,44.752916666666664,22344912.342770956,12.0,4.0,90573.0,30191.0,0.0,12.0,16.0,0.9697489999999999,127.0,0.0,23115.0,1000000.0,7719.0,3.0,31662829.0,12017664.0,892928.0
1000000,merge,random,cold-manager,3,18349834,13961042,21536500,61.166113333333335,16348921.73956451,12.0,4.0,90573.0,30191.0,0.0,12.0,16.0,1.2172910000000001,129.0,0.0,23171.0,1000000.0,7719.0,3.0,31662829.0,18817024.0,1220608.0
1000000,put,append,cold-manager,3,6286292,5803333,7547000,6286292.0,159.07628853384475,4.0,4.0,13422.0,13459.0,0.0,4.0,8.0,0.40691499999999997,120.0,0.0,15348.0,1000001.0,7719.0,3.0,31662866.0,9224192.0,622592.0
1000000,put,clustered,cold-manager,3,9440167,9314542,9591166,9440167.0,105.93032941048607,6.0,4.0,41446.0,30191.0,0.0,6.0,10.0,0.7188300000000001,160.0,0.0,22979.0,1000000.0,7719.0,3.0,31662829.0,9232384.0,622592.0
1000000,put,random,cold-manager,3,8652625,7681833,19556458,8652625.0,115.57186402970197,6.0,4.0,33290.0,22035.0,0.0,6.0,10.0,0.736167,160.0,0.0,21824.0,1000000.0,7719.0,3.0,31662829.0,9232384.0,622592.0
1000000,query,append,cold-manager,3,60529250,56388500,64785167,6052.925,165209.38224081745,86.0,0.0,326704.0,0.0,0.0,86.0,86.0,1.6209550000000006,355.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,query,clustered,cold-manager,3,59989833,57232958,83821792,5998.9833,166694.9131196948,74.0,0.0,353109.0,0.0,0.0,74.0,74.0,1.7644950000000001,321.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,query,random,cold-manager,3,3193989291,3104238208,4431518375,319398.9291,3130.8808793373,4498.0,0.0,25708157.0,0.0,0.0,4498.0,4498.0,93.78658900000035,14699.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,scan,append,cold-manager,3,61988541,59975750,98846708,6198.8541,161320.13818489452,86.0,0.0,326704.0,0.0,1110.0,86.0,86.0,1.8386160000000007,355.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
1000000,scan,clustered,cold-manager,3,55280000,51445625,100377000,5528.0,180897.2503617945,74.0,0.0,353109.0,0.0,795.0,74.0,74.0,1.6393739999999999,336.0,0.0,0.0,1000000.0,7719.0,3.0,31662829.0,9207808.0,622592.0
