suite,revision_role,pair,revision,adapter,records,changes,api,pattern,run,total_ns,operations_per_sec,p50_ns,p95_ns,root,node_count,byte_count,value_valid,count_valid,root_valid,reopen_valid
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,reopen,clustered,2,333,3003003.003003003,333,333,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,diff,append,3,17166,5825468.950250494,17166,17166,3176e894d24515910ab6bfb7c9c7624bbf45eaa0e8cc826e89a8e1f8161b06c3,86,299311,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,diff,random,3,737333,135623.9311138929,737333,737333,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,diff,clustered,3,12042,8304268.393954493,12042,12042,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,merge,append,3,176792,1131272.9082763926,176792,176792,9e2f9091b7b3cbeec9f3b35ddd24f96548e2e901760ed932bb9cf76e34d9107e,87,302284,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,merge,random,3,2268083,88180.19446378284,2268083,2268083,9655f177ac9fe3b002a2a7a905e1a0b3db49dc47c5a3ada1895b6154b8b60204,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,merge,clustered,3,143125,1397379.9126637555,143125,143125,df7b52a53ca689bcc38796a58ffb6a8d8990151671e3bbaf8ac3c75730bcfb30,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,reopen,append,3,333,3003003.003003003,333,333,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,reopen,random,3,250,4000000.0,250,250,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,1,81357948363fdb51dbc201ae5ba1a7377bb297e0,memory-sync,10000,100,reopen,clustered,3,208,4807692.307692307,208,208,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
