schema,timed_scope_version,contract_version,run_id,backend,repetition,operation,revision,tree_hash,binary_sha256,records,value_bytes,changes,samples,concurrency,seed,logical_operations,observed_items,total_ns,ops_per_sec,root,workload_digest,outcome_digest,validated,error
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,4,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,8742761667,1143.8033405103001,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,4,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,5306654542,1884.4264160883454,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,10065359375,993506.5035867137,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3162256250,3162.299070481717,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,594675458,16815.894897751103,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,3351568375,2983.677753553215,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1839323250,5436.782251298134,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,4,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,5068101750,1973.1253422447567,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,10704956959,934146.6797391166,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3182984417,3141.7056101786125,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,718740166,13913.23384033612,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,4229294667,2364.460456734593,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1871987958,5341.914704773972,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,5,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,5583981709,1790.8368116397066,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,8861988791,1128414.8779510683,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3519618917,2841.2166873235383,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,895944625,11161.404087892151,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1928130500,5186.370943253063,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,2293198625,4360.721261116228,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,5,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,5301376709,1886.3024736618468,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,9107587375,1097985.6232232964,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3600036542,2777.7495820763256,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,882248000,11334.681404775074,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1915474209,5220.639334643216,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000,2384857167,4193.123235375714,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,6,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,5187440875,1927.7328148824442,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,10215242959,978929.2374284292,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3192055792,3132.777323335707,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,590578667,16932.54524549225,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,3428212958,2916.971647477216,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1815194250,5509.052268097477,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,6,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,4974306458,2010.3305022386298,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,10102901708,989814.6383114351,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3125890708,3199.088174902371,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,596717000,16758.36284201724,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,concurrent_query,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,3446968000,2901.1003293329095,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,604e2dd990e923e56710a118722b38e994e29b7f865e8eaba6d1c3742f2a0d7b,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,diff,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000,1832301458,5457.617225778576,5f3bd39fdffbc3e842b3e76048862f201c4c570700730db35bdb1063f7e8e7f3,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,0deb591ba6761d94ce936554d7078faa953c443760d239c3c9c5b770ffbb7df3,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,postgres,7,merge,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,55cb549ff92089e5e1c3024272b0dd7d305e9124b46ad42c05a25a248f255eab,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,4984524000,2006.209620015873,11725bb46881ce918c9cdd7bcee049230f8eb8ec1fb2efd7e0e05c2d1ec962fa,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,93ccb6dba0000aa04740b663f0c0b02560e4c5e5c3bed89d031bf45179c8b8a0,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,7,build,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000000,10000000,8994928292,1111737.6009427335,5e718da04c6555a4aad2a1540dfa3ab390fa987e2aba0b87ddda0d5d7e2117ce,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,ccb12018c4756bcc8f2cb8beae95bed7b05aba3eb51413c490d5346c10ff585e,true,
backend-comparison-v1,public-prolly-operation-v1,backend-workload-v1,backend-136ed99fc880-20260727T002905Z-82013,dynamo_db_local,7,batch,136ed99fc8801dafc6e5a95c75b0befa0412f38f,ff1b560b598bce6a5b0fb3f5c9a4792567e6a5f7,7bb82f439e0a7e53d8ef7f3ffae99e8d20073bec61403f8077db401aaa9de0fa,10000000,27,10000,10000,32,7640891576956012809,10000,10000000,3547205209,2819.1208037888287,182aad86f8b50f8308ac96e55c99f9662b914387c94e7cba228c23487d7dcbd0,a230483336a197d2c8b64d60e49de5fb127f701109d9cd4199085f241281ee9d,27ad67ad4d70fc12c0b6e30a8a8792ff70a65eee551441acf796efbb3abc6e9b,true,
