workload,base_entries,mutations,workers,effective_workers,callers,run,elapsed_ns,ops_per_sec,p50_ns,p95_ns,p99_ns,peak_rss_bytes,nodes_read,nodes_written,bytes_read,bytes_written,batch_get_calls,batch_put_calls,parallel_tasks,structural_islands,coalesced_islands,root
value-only,100000,10000,4,4,4,8,30306416,1319852.536,25882083,28319166,28485083,381747200,5652,5650,10852081,10611355,40,4,16,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,1,31470541,1271029.945,26936333,29281292,30251709,377880576,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,2,31136917,1284648.702,26936333,29281292,30251709,379682816,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,3,31033667,1288922.769,26936333,29281292,30251709,381222912,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,4,33833917,1182245.615,26936333,29281292,30251709,381304832,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,5,31784333,1258481.655,26936333,29281292,30251709,381321216,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,6,32748625,1221425.327,26936333,29281292,30251709,381419520,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,7,31478833,1270695.137,26936333,29281292,30251709,381435904,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,12,12,4,8,31643834,1264069.329,26936333,29281292,30251709,381812736,5652,5650,10852081,10611355,104,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,1,31287083,1278482.881,26930166,29081000,29357625,378175488,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,2,31449916,1271863.492,26930166,29081000,29357625,380846080,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,3,31290792,1278331.338,26930166,29081000,29357625,381239296,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,4,32144917,1244364.700,26930166,29081000,29357625,381272064,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,5,32019042,1249256.614,26930166,29081000,29357625,381403136,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,6,32711250,1222820.895,26930166,29081000,29357625,381435904,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,7,31984833,1250592.742,26930166,29081000,29357625,381698048,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,0,12,4,8,30333459,1318675.856,26930166,29081000,29357625,381730816,5652,5650,10852081,10611355,120,4,48,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47
value-only,100000,10000,1,1,8,1,42190667,1896153.953,34141625,38302583,39132250,428425216,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,2,41829542,1912523.929,34141625,38302583,39132250,429735936,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,3,42012000,1904217.843,34141625,38302583,39132250,429834240,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,4,42451625,1884497.943,34141625,38302583,39132250,429965312,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,5,41268458,1938526.513,34141625,38302583,39132250,429965312,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,6,41775375,1915003.755,34141625,38302583,39132250,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,7,41333208,1935489.740,34141625,38302583,39132250,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,1,1,8,8,41848000,1911680.367,34141625,38302583,39132250,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,1,42468834,1883734.317,33959417,38751292,39310875,428752896,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,2,41336709,1935325.814,33959417,38751292,39310875,429686784,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,3,42011084,1904259.362,33959417,38751292,39310875,429850624,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,4,41917542,1908508.853,33959417,38751292,39310875,429965312,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,5,42976833,1861468.015,33959417,38751292,39310875,430096384,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,6,42683958,1874240.435,33959417,38751292,39310875,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,7,42167459,1897197.552,33959417,38751292,39310875,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,4,1,8,8,41995584,1904962.198,33959417,38751292,39310875,430358528,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,1,41328333,1935718.046,34044292,38271625,41494584,429195264,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,2,41462166,1929469.869,34044292,38271625,41494584,429735936,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,3,41146834,1944256.513,34044292,38271625,41494584,429735936,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,4,41321541,1936036.219,34044292,38271625,41494584,429965312,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,5,45006667,1777514.429,34044292,38271625,41494584,430096384,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,6,42941417,1863003.263,34044292,38271625,41494584,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
value-only,100000,10000,12,1,8,7,41007334,1950870.544,34044292,38271625,41494584,430342144,11519,11517,21906043,21425317,0,8,0,0,0,408d7307e9509609df0e35555d2f738d0407671d4059864b9d63526fa0ff3bfc|d1e4b1ae0d88402f455c47d1476d11ca58d0500181e37f22fce9c83cfe0b105c|2b2e27ac7aea7205f10a19947e896dc684daeea6cd417f972ebfa5a39d471b1a|908814176208ad9f4da5fd5882bcb0592dea7dcc7cc766e59f6103dcf94b4b47|39c0bbb89cedc45f12e57c94b102ce1ba8ac0792ae3b935ee957e9546bb2674f|248de0e556ccaf42ee38cffeeec979dc4b0b836bddf03caa1558c7c46bda2f50|7927a5762c1861381fd813041c7888481c9d0d39668b9b2b63da5184e72f4bba|8879dbc467dbe9b5e9915583cc0807c8e730a33723c80bb1e2a21a9f372cf4a8
