workload,base_entries,mutations,workers,effective_workers,callers,run,elapsed_ns,ops_per_sec,p50_ns,p95_ns,p99_ns,peak_rss_bytes,nodes_read,nodes_written,bytes_read,bytes_written,batch_get_calls,batch_put_calls,parallel_tasks,structural_islands,coalesced_islands,root
mixed-60-20-20,1000000,100000,1,1,1,28,332347084,300890.258,332398584,337637500,351716125,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,1,1,1,29,334382916,299058.341,332398584,337637500,351716125,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,1,1,1,30,334184667,299235.752,332398584,337637500,351716125,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,1,332579084,300680.364,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,2,332158584,301061.014,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,3,324058958,308585.822,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,4,332699833,300571.236,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,5,334588417,298874.662,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,6,333757791,299618.474,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,7,333237875,300085.937,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,8,333219125,300102.823,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,9,331201625,301930.886,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,10,333142000,300172.299,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,11,332930792,300362.725,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,12,334060292,299347.161,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,13,333483833,299864.611,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,14,336270792,297379.381,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,15,332562875,300695.019,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,16,334263375,299165.291,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,17,331428833,301723.900,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,18,328086375,304797.784,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,19,333627375,299735.596,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,20,331305667,301836.069,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,21,331196750,301935.330,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,22,330125959,302914.682,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,23,333026042,300276.817,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,24,331706708,301471.142,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,25,333003834,300296.843,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,26,334778917,298704.593,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,27,333483666,299864.762,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,28,335507583,298055.856,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,29,329068167,303888.404,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,12,1,1,30,331868292,301324.358,332930792,335507583,336270792,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,1,330526750,302547.373,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,2,334526833,298929.683,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,3,332911208,300380.395,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,4,331715791,301462.887,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,5,331661209,301512.499,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,6,334925792,298573.602,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,7,332001667,301203.307,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,8,333191709,300127.516,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,9,334593417,298870.196,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,10,334441500,299005.955,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,11,334894166,298601.798,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,12,331856792,301334.800,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,13,335019041,298490.497,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,14,334312208,299121.592,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,15,334982167,298523.354,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,16,335684708,297898.586,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,17,330862292,302240.547,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,18,336367917,297293.514,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,19,333978250,299420.696,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,20,333230000,300093.029,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,21,332320417,300914.403,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,22,334082833,299326.964,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,23,324860500,307824.435,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,24,334035541,299369.342,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,25,333216792,300104.924,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,26,335178375,298348.603,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,27,331156500,301972.028,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,28,335458583,298099.393,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,29,333746125,299628.947,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
mixed-60-20-20,1000000,100000,0,1,1,30,331679583,301495.796,333746125,335684708,336367917,1178632192,14925,14890,27826777,27824859,0,1,0,0,0,d469989e74ce658461911e069cf78330d744fc0130f6f6d8d16ea51e184b6b5b
